AI One,Civ,Score,AI Two,Civ,Score
HD.per,huns,0,best.per,huns,0,TIMED OUT,,1,Total time,,111.44044709205627,
HD.per,britons,0,Ace.per,huns,0,TIMED OUT,,1,Total time,,54.83149528503418,
HD.per,huns,0,Barbarian.per,huns,0,TIMED OUT,,1,Total time,,97.64674806594849,
HD.per,britons,0,Ace.per,huns,0,TIMED OUT,,1,Total time,,54.99998760223389,
